hsa	gge
ENSG00000162591	ENSGALG00010021409
ENSG00000129173	ENSGALG00010021036
ENSG00000284190	ENSGALG00010029916
ENSG00000108423	ENSGALG00010029276
ENSG00000109854	ENSGALG00010012869
ENSG00000061676	ENSGALG00010011212
ENSG00000081019	ENSGALG00010027894
ENSG00000185238	ENSGALG00010020215
ENSG00000108443	ENSGALG00010029283
ENSG00000134242	ENSGALG00010027911
ENSG00000165970	ENSGALG00010020232
ENSG00000154165	ENSGALG00010006649
ENSG00000080819	ENSGALG00010005386
ENSG00000163166	ENSGALG00010023128
ENSG00000004838	ENSGALG00010028126
ENSG00000115902	ENSGALG00010019257
ENSG00000138069	ENSGALG00010017622
ENSG00000188761	ENSGALG00010027395
ENSG00000108557	ENSGALG00010017528
ENSG00000138071	ENSGALG00010016276
ENSG00000163349	ENSGALG00010025348
ENSG00000072310	ENSGALG00010017541
ENSG00000085982	ENSGALG00010011106
ENSG00000114395	ENSGALG00010028129
ENSG00000126062	ENSGALG00010028130
ENSG00000007402	ENSGALG00010028132
ENSG00000259916	ENSGALG00010011486
ENSG00000115365	ENSGALG00010011539
ENSG00000207839	ENSGALG00010023027
ENSG00000175662	ENSGALG00010017556
ENSG00000021826	ENSGALG00010011469
ENSG00000118655	ENSGALG00010027405
ENSG00000188984	ENSGALG00010022178
ENSG00000188984	ENSGALG00010021053
ENSG00000188984	ENSGALG00010021056
ENSG00000188984	ENSGALG00010022183
ENSG00000157330	ENSGALG00010021049
ENSG00000171962	ENSGALG00010017570
ENSG00000204518	ENSGALG00010022178
ENSG00000204518	ENSGALG00010021053
ENSG00000204518	ENSGALG00010021056
ENSG00000204518	ENSGALG00010022183
ENSG00000171953	ENSGALG00010017589
ENSG00000088543	ENSGALG00010028136
ENSG00000162494	ENSGALG00010021042
ENSG00000143669	ENSGALG00010009357
ENSG00000141034	ENSGALG00010017592
ENSG00000114735	ENSGALG00010028140
ENSG00000108591	ENSGALG00010017437
ENSG00000114737	ENSGALG00010028141
ENSG00000114738	ENSGALG00010028146
ENSG00000163870	ENSGALG00010028187
ENSG00000091536	ENSGALG00010017683
ENSG00000162601	ENSGALG00010026780
ENSG00000197713	ENSGALG00010011374
ENSG00000073111	ENSGALG00010028179
ENSG00000116661	ENSGALG00010021217
ENSG00000132879	ENSGALG00010021213
ENSG00000214021	ENSGALG00010021603
ENSG00000214021	ENSGALG00010021616
ENSG00000126351	ENSGALG00010024621
ENSG00000162490	ENSGALG00010021184
ENSG00000078018	ENSGALG00010011321
ENSG00000117133	ENSGALG00010020957
ENSG00000174021	ENSGALG00010020952
ENSG00000126368	ENSGALG00010024675
ENSG00000117151	ENSGALG00010020946
ENSG00000188895	ENSGALG00010024679
ENSG00000117155	ENSGALG00010021533
ENSG00000108349	ENSGALG00010024504
ENSG00000108352	ENSGALG00010024539
ENSG00000153827	ENSGALG00010023215
ENSG00000188610	ENSGALG00010027092
ENSG00000117394	ENSGALG00010017667
ENSG00000171475	ENSGALG00010024541
ENSG00000177272	ENSGALG00010024571
ENSG00000215817	ENSGALG00010025892
ENSG00000116701	ENSGALG00010011503
ENSG00000170011	ENSGALG00010015919
ENSG00000094804	ENSGALG00010024548
ENSG00000131759	ENSGALG00010024581
ENSG00000088035	ENSGALG00010024192
ENSG00000151418	ENSGALG00010012371
ENSG00000207975	ENSGALG00010014849
ENSG00000207759	ENSGALG00010014855
ENSG00000125459	ENSGALG00010028433
ENSG00000131747	ENSGALG00010022483
ENSG00000143365	ENSGALG00010028006
ENSG00000143365	ENSGALG00010028041
ENSG00000141753	ENSGALG00010022511
ENSG00000131746	ENSGALG00010022522
ENSG00000126353	ENSGALG00010022529
ENSG00000162909	ENSGALG00010016626
ENSG00000073584	ENSGALG00010022547
ENSG00000174840	ENSGALG00010027078
ENSG00000143514	ENSGALG00010016604
ENSG00000114850	ENSGALG00010001505
ENSG00000150977	ENSGALG00010024741
ENSG00000184209	ENSGALG00010024765
ENSG00000188026	ENSGALG00010027012
ENSG00000163659	ENSGALG00010001499
ENSG00000055917	ENSGALG00010008032
ENSG00000127074	ENSGALG00010012783
ENSG00000116741	ENSGALG00010012714
ENSG00000174989	ENSGALG00010000470
ENSG00000143575	ENSGALG00010027870
ENSG00000114744	ENSGALG00010001119
ENSG00000088992	ENSGALG00010000468
ENSG00000198715	ENSGALG00010028185
ENSG00000176092	ENSGALG00010016744
ENSG00000130508	ENSGALG00010003388
ENSG00000082996	ENSGALG00010001116
ENSG00000135108	ENSGALG00010000466
ENSG00000143643	ENSGALG00010007801
ENSG00000035115	ENSGALG00010003820
ENSG00000173409	ENSGALG00010007809
ENSG00000070087	ENSGALG00010001115
ENSG00000160055	ENSGALG00010017465
ENSG00000116717	ENSGALG00010023362
ENSG00000120742	ENSGALG00010001136
ENSG00000172380	ENSGALG00010023389
ENSG00000116729	ENSGALG00010023422
ENSG00000198843	ENSGALG00010001132
ENSG00000143727	ENSGALG00010003833
ENSG00000163645	ENSGALG00010001128
ENSG00000196482	ENSGALG00010016404
ENSG00000181788	ENSGALG00010001127
ENSG00000152518	ENSGALG00010020304
ENSG00000214237	ENSGALG00010001126
ENSG00000079308	ENSGALG00010019050
ENSG00000144909	ENSGALG00010020497
ENSG00000160716	ENSGALG00010027910
ENSG00000075651	ENSGALG00010014093
ENSG00000143603	ENSGALG00010027534
ENSG00000163221	ENSGALG00010028370
ENSG00000200288	ENSGALG00010009417
ENSG00000181449	ENSGALG00010016609
ENSG00000197953	ENSGALG00010022178
ENSG00000197953	ENSGALG00010021053
ENSG00000197953	ENSGALG00010021056
ENSG00000197953	ENSGALG00010022183
ENSG00000114771	ENSGALG00010001708
ENSG00000186891	ENSGALG00010021538
ENSG00000186891	ENSGALG00010025691
ENSG00000198829	ENSGALG00010001111
ENSG00000169860	ENSGALG00010001082
ENSG00000078808	ENSGALG00010021513
ENSG00000180834	ENSGALG00010024352
ENSG00000176022	ENSGALG00010021498
ENSG00000175193	ENSGALG00010024356
ENSG00000184163	ENSGALG00010016546
ENSG00000160087	ENSGALG00010016541
ENSG00000175874	ENSGALG00010013520
ENSG00000196460	ENSGALG00010013525
ENSG00000182580	ENSGALG00010016022
ENSG00000023902	ENSGALG00010028502
ENSG00000114315	ENSGALG00010014807
ENSG00000183281	ENSGALG00010006269
ENSG00000183281	ENSGALG00010007226
ENSG00000161267	ENSGALG00010017375
ENSG00000143401	ENSGALG00010028507
ENSG00000136717	ENSGALG00010021684
ENSG00000118298	ENSGALG00010028611
ENSG00000144857	ENSGALG00010004395
ENSG00000117362	ENSGALG00010028642
ENSG00000163900	ENSGALG00010024524
ENSG00000163898	ENSGALG00010026659
ENSG00000163904	ENSGALG00010024670
ENSG00000117360	ENSGALG00010028606
ENSG00000131584	ENSGALG00010018308
ENSG00000182606	ENSGALG00010016410
ENSG00000127054	ENSGALG00010018044
ENSG00000186684	ENSGALG00010021299
ENSG00000163161	ENSGALG00010021290
ENSG00000135124	ENSGALG00010025212
ENSG00000185565	ENSGALG00010006446
ENSG00000114544	ENSGALG00010021164
ENSG00000214087	ENSGALG00010029346
ENSG00000181045	ENSGALG00010029303
ENSG00000074356	ENSGALG00010029326
ENSG00000183023	ENSGALG00010016941
ENSG00000004660	ENSGALG00010029238
ENSG00000153823	ENSGALG00010023202
ENSG00000119865	ENSGALG00010017787
ENSG00000115956	ENSGALG00010017831
ENSG00000204923	ENSGALG00010017849
ENSG00000134086	ENSGALG00010019006
ENSG00000169621	ENSGALG00010017867
ENSG00000108405	ENSGALG00010029580
ENSG00000089053	ENSGALG00010025256
ENSG00000224051	ENSGALG00010018025
ENSG00000182389	ENSGALG00010010255
ENSG00000169962	ENSGALG00010018024
ENSG00000074370	ENSGALG00010029576
ENSG00000107404	ENSGALG00010018012
ENSG00000162576	ENSGALG00010017974
ENSG00000170633	ENSGALG00010025271
ENSG00000186501	ENSGALG00010016802
ENSG00000089094	ENSGALG00010025289
ENSG00000142765	ENSGALG00010016809
ENSG00000142733	ENSGALG00010016816
ENSG00000136631	ENSGALG00010028500
ENSG00000163527	ENSGALG00010002329
ENSG00000058063	ENSGALG00010016588
ENSG00000115145	ENSGALG00010010287
ENSG00000075785	ENSGALG00010027283
ENSG00000153253	ENSGALG00010025628
ENSG00000158234	ENSGALG00010020614
ENSG00000167900	ENSGALG00010029331
ENSG00000051382	ENSGALG00010025125
ENSG00000160712	ENSGALG00010027886
ENSG00000133195	ENSGALG00010029466
ENSG00000117054	ENSGALG00010000146
ENSG00000181467	ENSGALG00010001535
ENSG00000183813	ENSGALG00010017022
ENSG00000170266	ENSGALG00010017045
ENSG00000082258	ENSGALG00010019587
ENSG00000069188	ENSGALG00010029492
ENSG00000128656	ENSGALG00010026697
ENSG00000188167	ENSGALG00010017063
ENSG00000163959	ENSGALG00010014970
ENSG00000108813	ENSGALG00010021149
ENSG00000161217	ENSGALG00010014935
ENSG00000179456	ENSGALG00010008312
ENSG00000155729	ENSGALG00010024207
ENSG00000163535	ENSGALG00010024213
ENSG00000171603	ENSGALG00010017060
ENSG00000213123	ENSGALG00010014916
ENSG00000145107	ENSGALG00010024844
ENSG00000011523	ENSGALG00010017594
ENSG00000163960	ENSGALG00010024825
ENSG00000162998	ENSGALG00010011251
ENSG00000178585	ENSGALG00010017077
ENSG00000160799	ENSGALG00010025606
ENSG00000115419	ENSGALG00010013872
ENSG00000162441	ENSGALG00010017112
ENSG00000174827	ENSGALG00010007572
ENSG00000240344	ENSGALG00010024807
ENSG00000186141	ENSGALG00010028742
ENSG00000115290	ENSGALG00010025674
ENSG00000171608	ENSGALG00010017035
ENSG00000179528	ENSGALG00010006184
ENSG00000115596	ENSGALG00010021142
ENSG00000169660	ENSGALG00010029152
ENSG00000153179	ENSGALG00010013129
ENSG00000117560	ENSGALG00010013583
ENSG00000010244	ENSGALG00010029607
ENSG00000115446	ENSGALG00010015701
ENSG00000158019	ENSGALG00010021648
ENSG00000141526	ENSGALG00010029864
ENSG00000111704	ENSGALG00010021456
ENSG00000111704	ENSGALG00010021471
ENSG00000181396	ENSGALG00010029153
ENSG00000118004	ENSGALG00010003478
ENSG00000276045	ENSGALG00010027025
ENSG00000005156	ENSGALG00010029631
ENSG00000138030	ENSGALG00010009136
ENSG00000276234	ENSGALG00010029362
ENSG00000178171	ENSGALG00010024264
ENSG00000153237	ENSGALG00010010784
ENSG00000049245	ENSGALG00010018811
ENSG00000049246	ENSGALG00010018796
ENSG00000207586	ENSGALG00010014229
ENSG00000144283	ENSGALG00010010824
ENSG00000049247	ENSGALG00010018770
ENSG00000049249	ENSGALG00010018758
ENSG00000108587	ENSGALG00010029716
ENSG00000116288	ENSGALG00010018727
ENSG00000168958	ENSGALG00010026612
ENSG00000116285	ENSGALG00010018719
ENSG00000082497	ENSGALG00010018894
ENSG00000186897	ENSGALG00010023955
ENSG00000132768	ENSGALG00010021388
ENSG00000111642	ENSGALG00010022093
ENSG00000108651	ENSGALG00010029590
ENSG00000110697	ENSGALG00010021953
ENSG00000162434	ENSGALG00010024493
ENSG00000115977	ENSGALG00010017516
ENSG00000138443	ENSGALG00010022079
ENSG00000181291	ENSGALG00010029632
ENSG00000173762	ENSGALG00010029158
ENSG00000074266	ENSGALG00010009092
ENSG00000275700	ENSGALG00010029352
ENSG00000215644	ENSGALG00010029353
ENSG00000150782	ENSGALG00010025073
ENSG00000185813	ENSGALG00010029275
ENSG00000077152	ENSGALG00010024783
ENSG00000132326	ENSGALG00010025047
ENSG00000137504	ENSGALG00010009144
ENSG00000184937	ENSGALG00010023689
ENSG00000134365	ENSGALG00010012436
ENSG00000134389	ENSGALG00010012436
ENSG00000065802	ENSGALG00010013494
ENSG00000135636	ENSGALG00010018466
ENSG00000163545	ENSGALG00010025318
ENSG00000162873	ENSGALG00010025323
ENSG00000183684	ENSGALG00010029361
ENSG00000110660	ENSGALG00010004967
ENSG00000199059	ENSGALG00010027859
ENSG00000162736	ENSGALG00010027703
ENSG00000179331	ENSGALG00010004949
ENSG00000166266	ENSGALG00010004901
ENSG00000149308	ENSGALG00010004868
ENSG00000089163	ENSGALG00010021415
ENSG00000135100	ENSGALG00010022741
ENSG00000117322	ENSGALG00010027155
ENSG00000203710	ENSGALG00010027164
ENSG00000126858	ENSGALG00010029600
ENSG00000151743	ENSGALG00010010734
ENSG00000135517	ENSGALG00010025019
ENSG00000143469	ENSGALG00010018936
ENSG00000092847	ENSGALG00010014990
ENSG00000175582	ENSGALG00010002619
ENSG00000126070	ENSGALG00010014949
ENSG00000076067	ENSGALG00010025056
ENSG00000181924	ENSGALG00010002567
ENSG00000143816	ENSGALG00010026166
ENSG00000143761	ENSGALG00010026097
ENSG00000141568	ENSGALG00010029440
ENSG00000185630	ENSGALG00010010577
ENSG00000141580	ENSGALG00010029436
ENSG00000123384	ENSGALG00010025368
ENSG00000142784	ENSGALG00010016799
ENSG00000141542	ENSGALG00010030105
ENSG00000158195	ENSGALG00010016849
ENSG00000141560	ENSGALG00010029430
ENSG00000188257	ENSGALG00010020717
ENSG00000162746	ENSGALG00010028662
ENSG00000167363	ENSGALG00010029428
ENSG00000286106	ENSGALG00010001483
ENSG00000198452	ENSGALG00010001464
ENSG00000198452	ENSGALG00010000648
ENSG00000198452	ENSGALG00010001669
ENSG00000198452	ENSGALG00010001303
ENSG00000198452	ENSGALG00010002037
ENSG00000198452	ENSGALG00010001893
ENSG00000198452	ENSGALG00010001290
ENSG00000198452	ENSGALG00010000638
ENSG00000198452	ENSGALG00010001841
ENSG00000198452	ENSGALG00010001401
ENSG00000198452	ENSGALG00010002075
ENSG00000198452	ENSGALG00010001723
ENSG00000198452	ENSGALG00010001272
ENSG00000198452	ENSGALG00010001485
ENSG00000198452	ENSGALG00010001768
ENSG00000198452	ENSGALG00010001739
ENSG00000198452	ENSGALG00010001736
ENSG00000198452	ENSGALG00010000624
ENSG00000198452	ENSGALG00010002287
ENSG00000198452	ENSGALG00010001275
ENSG00000198452	ENSGALG00010000632
ENSG00000198452	ENSGALG00010001881
ENSG00000198452	ENSGALG00010001802
ENSG00000198452	ENSGALG00010002144
ENSG00000198452	ENSGALG00010001927
ENSG00000198452	ENSGALG00010001777
ENSG00000198452	ENSGALG00010001360
ENSG00000198452	ENSGALG00010000640
ENSG00000198452	ENSGALG00010001293
ENSG00000198452	ENSGALG00010001973
ENSG00000198452	ENSGALG00010001405
ENSG00000198452	ENSGALG00010002248
ENSG00000198452	ENSGALG00010001438
ENSG00000198452	ENSGALG00010002199
ENSG00000198452	ENSGALG00010001393
ENSG00000198452	ENSGALG00010001544
ENSG00000198452	ENSGALG00010002218
ENSG00000198452	ENSGALG00010001446
ENSG00000198452	ENSGALG00010001799
ENSG00000198452	ENSGALG00010002151
ENSG00000198452	ENSGALG00010001522
ENSG00000198452	ENSGALG00010002302
ENSG00000198452	ENSGALG00010001867
ENSG00000198452	ENSGALG00010001762
ENSG00000198452	ENSGALG00010001490
ENSG00000198452	ENSGALG00010001445
ENSG00000198452	ENSGALG00010000713
ENSG00000198452	ENSGALG00010001833
ENSG00000198452	ENSGALG00010002141
ENSG00000198452	ENSGALG00010001846
ENSG00000198452	ENSGALG00010000083
ENSG00000198452	ENSGALG00010001939
ENSG00000198452	ENSGALG00010002000
ENSG00000198452	ENSGALG00010001549
ENSG00000198452	ENSGALG00010001269
ENSG00000198452	ENSGALG00010001325
ENSG00000198452	ENSGALG00010002234
ENSG00000198452	ENSGALG00010001337
ENSG00000198452	ENSGALG00010001630
ENSG00000198452	ENSGALG00010001900
ENSG00000198452	ENSGALG00010001601
ENSG00000198452	ENSGALG00010001383
ENSG00000198452	ENSGALG00010001455
ENSG00000198452	ENSGALG00010002082
ENSG00000198452	ENSGALG00010001591
ENSG00000198452	ENSGALG00010001299
ENSG00000198452	ENSGALG00010001489
ENSG00000198452	ENSGALG00010002018
ENSG00000198452	ENSGALG00010001399
ENSG00000198452	ENSGALG00010001655
ENSG00000198452	ENSGALG00010001498
ENSG00000198452	ENSGALG00010000661
ENSG00000198452	ENSGALG00010002139
ENSG00000198452	ENSGALG00010002014
ENSG00000198452	ENSGALG00010001809
ENSG00000198452	ENSGALG00010002223
ENSG00000198452	ENSGALG00010001626
ENSG00000198452	ENSGALG00010001663
ENSG00000198452	ENSGALG00010001863
ENSG00000198452	ENSGALG00010002110
ENSG00000198452	ENSGALG00010001951
ENSG00000198452	ENSGALG00010001311
ENSG00000198452	ENSGALG00010001555
ENSG00000198452	ENSGALG00010001539
ENSG00000198452	ENSGALG00010001282
ENSG00000198452	ENSGALG00010001974
ENSG00000198452	ENSGALG00010001787
ENSG00000198452	ENSGALG00010002057
ENSG00000198452	ENSGALG00010002130
ENSG00000198452	ENSGALG00010001742
ENSG00000198452	ENSGALG00010001904
ENSG00000198452	ENSGALG00010001473
ENSG00000198452	ENSGALG00010001765
ENSG00000198452	ENSGALG00010001449
ENSG00000198452	ENSGALG00010001509
ENSG00000198452	ENSGALG00010001370
ENSG00000198452	ENSGALG00010000602
ENSG00000198452	ENSGALG00010001511
ENSG00000198452	ENSGALG00010000655
ENSG00000198452	ENSGALG00010001720
ENSG00000198452	ENSGALG00010001408
ENSG00000198452	ENSGALG00010001962
ENSG00000198452	ENSGALG00010002189
ENSG00000198452	ENSGALG00010001481
ENSG00000198452	ENSGALG00010001757
ENSG00000198452	ENSGALG00010001403
ENSG00000198452	ENSGALG00010001515
ENSG00000198452	ENSGALG00010001851
ENSG00000198452	ENSGALG00010002183
ENSG00000198452	ENSGALG00010002284
ENSG00000198452	ENSGALG00010002276
ENSG00000198452	ENSGALG00010001775
ENSG00000198452	ENSGALG00010001615
ENSG00000198452	ENSGALG00010001964
ENSG00000198452	ENSGALG00010001733
ENSG00000198452	ENSGALG00010001459
ENSG00000198452	ENSGALG00010001314
ENSG00000198452	ENSGALG00010001781
ENSG00000198452	ENSGALG00010001859
ENSG00000198452	ENSGALG00010001428
ENSG00000198452	ENSGALG00010001564
ENSG00000198452	ENSGALG00010001724
ENSG00000198452	ENSGALG00010002032
ENSG00000198452	ENSGALG00010003270
ENSG00000198452	ENSGALG00010002099
ENSG00000198452	ENSGALG00010001263
ENSG00000198452	ENSGALG00010001452
ENSG00000198452	ENSGALG00010002182
ENSG00000198452	ENSGALG00010002209
ENSG00000198452	ENSGALG00010001946
ENSG00000198452	ENSGALG00010002292
ENSG00000198452	ENSGALG00010002178
ENSG00000198452	ENSGALG00010000079
ENSG00000198452	ENSGALG00010001650
ENSG00000198452	ENSGALG00010001278
ENSG00000198452	ENSGALG00010001730
ENSG00000198452	ENSGALG00010001789
ENSG00000198452	ENSGALG00010001887
ENSG00000198452	ENSGALG00010001280
ENSG00000198452	ENSGALG00010001920
ENSG00000198452	ENSGALG00010001894
ENSG00000198452	ENSGALG00010001996
ENSG00000198452	ENSGALG00010002241
ENSG00000198452	ENSGALG00010001961
ENSG00000198452	ENSGALG00010001909
ENSG00000198452	ENSGALG00010002267
ENSG00000198452	ENSGALG00010002296
ENSG00000198452	ENSGALG00010001261
ENSG00000198452	ENSGALG00010001362
ENSG00000198452	ENSGALG00010000258
ENSG00000198452	ENSGALG00010001424
ENSG00000198452	ENSGALG00010001500
ENSG00000198452	ENSGALG00010001530
ENSG00000198452	ENSGALG00010000080
ENSG00000198452	ENSGALG00010001913
ENSG00000198452	ENSGALG00010001523
ENSG00000198452	ENSGALG00010002004
ENSG00000198452	ENSGALG00010001379
ENSG00000198452	ENSGALG00010001433
ENSG00000198452	ENSGALG00010001824
ENSG00000198452	ENSGALG00010001830
ENSG00000198452	ENSGALG00010001872
ENSG00000198452	ENSGALG00010002152
ENSG00000198452	ENSGALG00010001992
ENSG00000198452	ENSGALG00010001855
ENSG00000198452	ENSGALG00010002255
ENSG00000198452	ENSGALG00010001690
ENSG00000198452	ENSGALG00010001478
ENSG00000198452	ENSGALG00010001329
ENSG00000198452	ENSGALG00010001676
ENSG00000198452	ENSGALG00010001345
ENSG00000198452	ENSGALG00010001683
ENSG00000198452	ENSGALG00010000206
ENSG00000198452	ENSGALG00010001256
ENSG00000198452	ENSGALG00010001637
ENSG00000198452	ENSGALG00010001494
ENSG00000198452	ENSGALG00010001467
ENSG00000198452	ENSGALG00010001356
ENSG00000198452	ENSGALG00010001814
ENSG00000198452	ENSGALG00010001396
ENSG00000198452	ENSGALG00010001417
ENSG00000198452	ENSGALG00010001296
ENSG00000198452	ENSGALG00010000482
ENSG00000198452	ENSGALG00010001474
ENSG00000198452	ENSGALG00010001413
ENSG00000198452	ENSGALG00010001284
ENSG00000198452	ENSGALG00010001389
ENSG00000198452	ENSGALG00010002273
ENSG00000198452	ENSGALG00010001985
ENSG00000215912	ENSGALG00010019666
ENSG00000141556	ENSGALG00010029421
ENSG00000135801	ENSGALG00010009522
ENSG00000124831	ENSGALG00010012194
ENSG00000162599	ENSGALG00010024816
ENSG00000185482	ENSGALG00010025499
ENSG00000134318	ENSGALG00010002706
ENSG00000143162	ENSGALG00010008133
ENSG00000198821	ENSGALG00010008142
ENSG00000176887	ENSGALG00010003543
ENSG00000048991	ENSGALG00010019786
ENSG00000009724	ENSGALG00010021679
ENSG00000162779	ENSGALG00010010956
ENSG00000213445	ENSGALG00010000569
ENSG00000116218	ENSGALG00010010944
ENSG00000156599	ENSGALG00010026234
ENSG00000076003	ENSGALG00010019843
ENSG00000251875	ENSGALG00010027058
ENSG00000251875	ENSGALG00010027057
ENSG00000251875	ENSGALG00010027051
ENSG00000251875	ENSGALG00010027055
ENSG00000251875	ENSGALG00010027049
ENSG00000251875	ENSGALG00010027056
ENSG00000134255	ENSGALG00010024627
ENSG00000118257	ENSGALG00010026008
ENSG00000171819	ENSGALG00010021784
ENSG00000275066	ENSGALG00010029935
ENSG00000143373	ENSGALG00010028602
ENSG00000143393	ENSGALG00010028604
ENSG00000143390	ENSGALG00010027397
ENSG00000252485	ENSGALG00010012935
ENSG00000116117	ENSGALG00010021734
ENSG00000278053	ENSGALG00010029368
ENSG00000178568	ENSGALG00010011625
ENSG00000143416	ENSGALG00010028853
ENSG00000143416	ENSGALG00010027418
ENSG00000143416	ENSGALG00010027407
ENSG00000143416	ENSGALG00010027444
ENSG00000184611	ENSGALG00010020992
ENSG00000143919	ENSGALG00010020514
ENSG00000138083	ENSGALG00010020532
ENSG00000115896	ENSGALG00010015218
ENSG00000162804	ENSGALG00010025389
ENSG00000159377	ENSGALG00010027985
ENSG00000143375	ENSGALG00010027986
ENSG00000122085	ENSGALG00010025403
ENSG00000252840	ENSGALG00010018200
ENSG00000143367	ENSGALG00010027994
ENSG00000115687	ENSGALG00010023299
ENSG00000117676	ENSGALG00010014470
ENSG00000169733	ENSGALG00010029168
ENSG00000169718	ENSGALG00010029160
ENSG00000115685	ENSGALG00010023332
ENSG00000117682	ENSGALG00010014547
ENSG00000184060	ENSGALG00010029597
ENSG00000131242	ENSGALG00010029588
ENSG00000115677	ENSGALG00010023338
ENSG00000120948	ENSGALG00010021644
ENSG00000141562	ENSGALG00010029150
ENSG00000162614	ENSGALG00010022290
ENSG00000175711	ENSGALG00010029413
ENSG00000162616	ENSGALG00010022186
ENSG00000162613	ENSGALG00010022228
ENSG00000183840	ENSGALG00010019416
ENSG00000213699	ENSGALG00010010379
ENSG00000176155	ENSGALG00010029879
ENSG00000115163	ENSGALG00010003178
ENSG00000157851	ENSGALG00010009437
ENSG00000178691	ENSGALG00010029591
ENSG00000143624	ENSGALG00010028197
ENSG00000185158	ENSGALG00010023565
ENSG00000218819	ENSGALG00010007981
ENSG00000084674	ENSGALG00010007977
ENSG00000273611	ENSGALG00010029173
ENSG00000143554	ENSGALG00010027356
ENSG00000133816	ENSGALG00010022024
ENSG00000278259	ENSGALG00010029181
ENSG00000115841	ENSGALG00010007318
ENSG00000143614	ENSGALG00010028211
ENSG00000171385	ENSGALG00010027277
ENSG00000119787	ENSGALG00010016994
ENSG00000143473	ENSGALG00010018849
ENSG00000278311	ENSGALG00010029925
ENSG00000129083	ENSGALG00010023613
ENSG00000278535	ENSGALG00010029194
ENSG00000189292	ENSGALG00010003837
ENSG00000205221	ENSGALG00010007514
ENSG00000078369	ENSGALG00010020118
ENSG00000129084	ENSGALG00010023624
ENSG00000275302	ENSGALG00010029562
ENSG00000006042	ENSGALG00010023527
ENSG00000115808	ENSGALG00010007441
ENSG00000168658	ENSGALG00010015551
ENSG00000176658	ENSGALG00010024096
ENSG00000152270	ENSGALG00010023636
ENSG00000141551	ENSGALG00010029859
ENSG00000153208	ENSGALG00010017922
ENSG00000168765	ENSGALG00010027727
ENSG00000188177	ENSGALG00010018002
ENSG00000169738	ENSGALG00010029170
ENSG00000134201	ENSGALG00010002197
ENSG00000134202	ENSGALG00010027915
ENSG00000198758	ENSGALG00010027729
ENSG00000115159	ENSGALG00010010528
ENSG00000169683	ENSGALG00010029172
ENSG00000162402	ENSGALG00010022813
ENSG00000169750	ENSGALG00010029165
ENSG00000155636	ENSGALG00010023793
ENSG00000144580	ENSGALG00010021663
ENSG00000132141	ENSGALG00010029653
ENSG00000122417	ENSGALG00010023161
ENSG00000233608	ENSGALG00010013612
ENSG00000198783	ENSGALG00010008051
ENSG00000169727	ENSGALG00010030102
ENSG00000254469	ENSGALG00010002411
ENSG00000116062	ENSGALG00010017746
ENSG00000187642	ENSGALG00010021871
ENSG00000183853	ENSGALG00010027600
ENSG00000158473	ENSGALG00010003250
ENSG00000158473	ENSGALG00010003836
ENSG00000221083	ENSGALG00010026902
ENSG00000144579	ENSGALG00010018986
ENSG00000074800	ENSGALG00010017362
ENSG00000167244	ENSGALG00010024580
ENSG00000143970	ENSGALG00010009383
ENSG00000176208	ENSGALG00010029596
ENSG00000196712	ENSGALG00010029534
ENSG00000035141	ENSGALG00010018568
ENSG00000131686	ENSGALG00010017381
ENSG00000114933	ENSGALG00010025994
ENSG00000166900	ENSGALG00010020356
ENSG00000142599	ENSGALG00010017344
ENSG00000023228	ENSGALG00010025984
ENSG00000166902	ENSGALG00010020364
ENSG00000134812	ENSGALG00010024137
ENSG00000178927	ENSGALG00010029151
ENSG00000143622	ENSGALG00010028448
ENSG00000153187	ENSGALG00010008192
ENSG00000114942	ENSGALG00010025974
ENSG00000149534	ENSGALG00010009109
ENSG00000204186	ENSGALG00010025836
ENSG00000141314	ENSGALG00010029603
ENSG00000283787	ENSGALG00010024609
ENSG00000243910	ENSGALG00010021391
ENSG00000158417	ENSGALG00010015870
ENSG00000108666	ENSGALG00010029605
ENSG00000115306	ENSGALG00010016896
ENSG00000108671	ENSGALG00010024133
ENSG00000185379	ENSGALG00010029630
ENSG00000109929	ENSGALG00010025799
ENSG00000212378	ENSGALG00010014836
ENSG00000116096	ENSGALG00010018385
ENSG00000135638	ENSGALG00010018362
ENSG00000137642	ENSGALG00010025753
ENSG00000065526	ENSGALG00010016564
ENSG00000144040	ENSGALG00010018344
ENSG00000135631	ENSGALG00010018302
ENSG00000157933	ENSGALG00010020038
ENSG00000267060	ENSGALG00010022395
ENSG00000162923	ENSGALG00010016483
ENSG00000214513	ENSGALG00010018247
ENSG00000135632	ENSGALG00010018231
ENSG00000135617	ENSGALG00010018179
ENSG00000135624	ENSGALG00010018163
ENSG00000252135	ENSGALG00010014899
ENSG00000238825	ENSGALG00010011847
ENSG00000238825	ENSGALG00010011828
ENSG00000238825	ENSGALG00010011834
ENSG00000238825	ENSGALG00010011845
ENSG00000238825	ENSGALG00010002304
ENSG00000238825	ENSGALG00010011826
ENSG00000238825	ENSGALG00010011835
ENSG00000238825	ENSGALG00010011831
ENSG00000238825	ENSGALG00010011838
ENSG00000238825	ENSGALG00010011848
ENSG00000238825	ENSGALG00010011338
ENSG00000238825	ENSGALG00010011842
ENSG00000143858	ENSGALG00010026315
ENSG00000117139	ENSGALG00010027872
ENSG00000163013	ENSGALG00010018124
