ENSG00000198888	ENSBTAG00000043558
ENSG00000158869	ENSBTAG00000024503
ENSG00000172840	ENSBTAG00000046708
ENSG00000174226	ENSBTAG00000011271
ENSG00000166946	ENSBTAG00000013032
ENSG00000197147	ENSBTAG00000020214
ENSG00000111716	ENSBTAG00000019603
ENSG00000111716	ENSBTAG00000032217
ENSG00000162086	ENSBTAG00000054437
ENSG00000162086	ENSBTAG00000045912
ENSG00000196449	ENSBTAG00000006510
ENSG00000125675	ENSBTAG00000011833
ENSG00000106034	ENSBTAG00000002938
ENSG00000104763	ENSBTAG00000011257
ENSG00000090565	ENSBTAG00000016591
ENSG00000160678	ENSBTAG00000005163
ENSG00000173914	ENSBTAG00000000423
ENSG00000160838	ENSBTAG00000012348
ENSG00000122223	ENSBTAG00000002951
ENSG00000136935	ENSBTAG00000015286
ENSG00000166037	ENSBTAG00000016547
ENSG00000134594	ENSBTAG00000034712
ENSG00000123562	ENSBTAG00000001311
ENSG00000115539	ENSBTAG00000009962
ENSG00000141562	ENSBTAG00000018178
ENSG00000105894	ENSBTAG00000002317
ENSG00000126777	ENSBTAG00000017713
ENSG00000096088	ENSBTAG00000003818
ENSG00000121152	ENSBTAG00000012925
ENSG00000080910	ENSBTAG00000048618
ENSG00000130787	ENSBTAG00000021595
ENSG00000172775	ENSBTAG00000005639
ENSG00000172775	ENSBTAG00000002242
ENSG00000128989	ENSBTAG00000049575
ENSG00000112033	ENSBTAG00000017542
ENSG00000104823	ENSBTAG00000016313
ENSG00000146802	ENSBTAG00000021967
ENSG00000113328	ENSBTAG00000006607
ENSG00000128829	ENSBTAG00000014351
ENSG00000163378	ENSBTAG00000022681
ENSG00000006459	ENSBTAG00000003495
ENSG00000107186	ENSBTAG00000043961
ENSG00000134363	ENSBTAG00000003329
ENSG00000010072	ENSBTAG00000006112
ENSG00000135387	ENSBTAG00000016744
ENSG00000090674	ENSBTAG00000005592
ENSG00000170296	ENSBTAG00000014883
ENSG00000177879	ENSBTAG00000051386
ENSG00000177879	ENSBTAG00000034555
ENSG00000143382	ENSBTAG00000003604
ENSG00000122507	ENSBTAG00000006528
ENSG00000102225	ENSBTAG00000016769
ENSG00000157500	ENSBTAG00000006824
ENSG00000076382	ENSBTAG00000013100
ENSG00000168938	ENSBTAG00000001568
ENSG00000181751	ENSBTAG00000055286
ENSG00000110955	ENSBTAG00000013315
ENSG00000113643	ENSBTAG00000014626
ENSG00000146426	ENSBTAG00000010047
ENSG00000105221	ENSBTAG00000001400
ENSG00000162695	ENSBTAG00000019027
ENSG00000067221	ENSBTAG00000015772
ENSG00000158089	ENSBTAG00000021735
ENSG00000134240	ENSBTAG00000003898
ENSG00000127325	ENSBTAG00000002931
ENSG00000174669	ENSBTAG00000012024
ENSG00000163785	ENSBTAG00000016999
ENSG00000109066	ENSBTAG00000011389
ENSG00000196660	ENSBTAG00000004414
ENSG00000136425	ENSBTAG00000010981
ENSG00000213047	ENSBTAG00000012433
ENSG00000135404	ENSBTAG00000011931
ENSG00000135404	ENSBTAG00000013625
ENSG00000057019	ENSBTAG00000014889
ENSG00000129255	ENSBTAG00000000134
ENSG00000181991	ENSBTAG00000019831
ENSG00000151715	ENSBTAG00000017602
ENSG00000140320	ENSBTAG00000004420
ENSG00000084693	ENSBTAG00000013403
ENSG00000113249	ENSBTAG00000063994
ENSG00000113249	ENSBTAG00000073712
ENSG00000144713	ENSBTAG00000015283
ENSG00000143067	ENSBTAG00000032187
ENSG00000197217	ENSBTAG00000006768
ENSG00000244414	ENSBTAG00000048618
ENSG00000085382	ENSBTAG00000001533
ENSG00000187678	ENSBTAG00000008250
ENSG00000157823	ENSBTAG00000001407
ENSG00000020922	ENSBTAG00000008925
ENSG00000113648	ENSBTAG00000016105
ENSG00000228474	ENSBTAG00000065216
ENSG00000103196	ENSBTAG00000021176
ENSG00000115738	ENSBTAG00000021187
ENSG00000170275	ENSBTAG00000021442
ENSG00000152253	ENSBTAG00000010048
ENSG00000141480	ENSBTAG00000035587
ENSG00000162396	ENSBTAG00000055903
ENSG00000181754	ENSBTAG00000014083
ENSG00000052723	ENSBTAG00000015977
ENSG00000140395	ENSBTAG00000015944
ENSG00000132207	ENSBTAG00000008633
ENSG00000186063	ENSBTAG00000007593
ENSG00000167701	ENSBTAG00000007835
ENSG00000180772	ENSBTAG00000040386
ENSG00000184867	ENSBTAG00000019417
ENSG00000185278	ENSBTAG00000004361
ENSG00000103197	ENSBTAG00000020617
ENSG00000158109	ENSBTAG00000015857
ENSG00000198821	ENSBTAG00000012700
ENSG00000157150	ENSBTAG00000072902
ENSG00000115364	ENSBTAG00000002557
ENSG00000091527	ENSBTAG00000035556
ENSG00000140403	ENSBTAG00000015942
ENSG00000134323	ENSBTAG00000023372
ENSG00000168438	ENSBTAG00000000409
ENSG00000064225	ENSBTAG00000004471
ENSG00000158874	ENSBTAG00000009212
ENSG00000115687	ENSBTAG00000000785
ENSG00000105963	ENSBTAG00000015952
ENSG00000181195	ENSBTAG00000004924
ENSG00000072818	ENSBTAG00000064956
ENSG00000170619	ENSBTAG00000018455
ENSG00000064995	ENSBTAG00000016887
ENSG00000163239	ENSBTAG00000011881
ENSG00000164944	ENSBTAG00000003789
ENSG00000137185	ENSBTAG00000040168
ENSG00000162702	ENSBTAG00000047428
ENSG00000265491	ENSBTAG00000008131
ENSG00000147862	ENSBTAG00000027442
ENSG00000140326	ENSBTAG00000005751
ENSG00000026652	ENSBTAG00000007668
ENSG00000175482	ENSBTAG00000017951
ENSG00000169972	ENSBTAG00000007619
ENSG00000116833	ENSBTAG00000009265
ENSG00000149292	ENSBTAG00000010008
ENSG00000108839	ENSBTAG00000021933
ENSG00000112053	ENSBTAG00000017251
ENSG00000261787	ENSBTAG00000050513
ENSG00000131459	ENSBTAG00000002215
ENSG00000205189	ENSBTAG00000003339
ENSG00000141349	ENSBTAG00000016253
ENSG00000111203	ENSBTAG00000007609
ENSG00000173698	ENSBTAG00000000576
ENSG00000158806	ENSBTAG00000046918
ENSG00000170315	ENSBTAG00000017246
ENSG00000142875	ENSBTAG00000011953
ENSG00000132424	ENSBTAG00000019730
ENSG00000137860	ENSBTAG00000016327
ENSG00000175711	ENSBTAG00000052072
ENSG00000250571	ENSBTAG00000003606
ENSG00000124570	ENSBTAG00000054098
ENSG00000124570	ENSBTAG00000063252
ENSG00000124570	ENSBTAG00000068939
ENSG00000124570	ENSBTAG00000053511
ENSG00000124570	ENSBTAG00000057194
ENSG00000069431	ENSBTAG00000019294
ENSG00000106462	ENSBTAG00000009426
ENSG00000163249	ENSBTAG00000016297
ENSG00000113048	ENSBTAG00000001962
ENSG00000275835	ENSBTAG00000014714
ENSG00000147457	ENSBTAG00000013528
ENSG00000123609	ENSBTAG00000032369
ENSG00000179832	ENSBTAG00000014458
ENSG00000182628	ENSBTAG00000021680
ENSG00000182628	ENSBTAG00000034398
ENSG00000182628	ENSBTAG00000033740
ENSG00000163694	ENSBTAG00000002356
ENSG00000198612	ENSBTAG00000005854
ENSG00000074370	ENSBTAG00000014806
ENSG00000175229	ENSBTAG00000002772
ENSG00000130803	ENSBTAG00000074605
ENSG00000198722	ENSBTAG00000011397
ENSG00000173715	ENSBTAG00000019696
ENSG00000137819	ENSBTAG00000020352
ENSG00000164855	ENSBTAG00000004676
ENSG00000143252	ENSBTAG00000015853
ENSG00000143252	ENSBTAG00000027962
ENSG00000144045	ENSBTAG00000016609
ENSG00000103876	ENSBTAG00000012338
ENSG00000196345	ENSBTAG00000003622
ENSG00000130844	ENSBTAG00000016513
ENSG00000131730	ENSBTAG00000001003
ENSG00000135930	ENSBTAG00000010598
ENSG00000135930	ENSBTAG00000054466
ENSG00000121931	ENSBTAG00000012659
ENSG00000186088	ENSBTAG00000018430
ENSG00000158477	ENSBTAG00000054063
ENSG00000158477	ENSBTAG00000039366
ENSG00000158477	ENSBTAG00000038263
ENSG00000174099	ENSBTAG00000044017
ENSG00000143278	ENSBTAG00000000070
ENSG00000138641	ENSBTAG00000010120
ENSG00000132855	ENSBTAG00000021386
ENSG00000136068	ENSBTAG00000022004
ENSG00000164867	ENSBTAG00000017680
ENSG00000179403	ENSBTAG00000021294
ENSG00000073331	ENSBTAG00000034875
ENSG00000171385	ENSBTAG00000031654
ENSG00000198369	ENSBTAG00000019456
ENSG00000176783	ENSBTAG00000019868
ENSG00000173598	ENSBTAG00000007447
ENSG00000068654	ENSBTAG00000006481
ENSG00000108344	ENSBTAG00000021461
ENSG00000007933	ENSBTAG00000020597
ENSG00000048342	ENSBTAG00000018638
ENSG00000179912	ENSBTAG00000018361
ENSG00000169371	ENSBTAG00000021293
ENSG00000133574	ENSBTAG00000046257
ENSG00000133574	ENSBTAG00000054649
ENSG00000110514	ENSBTAG00000021700
ENSG00000171848	ENSBTAG00000008216
ENSG00000128563	ENSBTAG00000014765
ENSG00000128563	ENSBTAG00000004106
ENSG00000064692	ENSBTAG00000021971
ENSG00000228696	ENSBTAG00000006785
ENSG00000091136	ENSBTAG00000011412
ENSG00000108830	ENSBTAG00000007393
ENSG00000181690	ENSBTAG00000004022
ENSG00000181610	ENSBTAG00000012366
ENSG00000133739	ENSBTAG00000003338
ENSG00000185527	ENSBTAG00000000354
ENSG00000160551	ENSBTAG00000000827
ENSG00000152894	ENSBTAG00000020829
ENSG00000143061	ENSBTAG00000004849
ENSG00000148110	ENSBTAG00000003124
ENSG00000109680	ENSBTAG00000033214
ENSG00000153317	ENSBTAG00000003185
ENSG00000171763	ENSBTAG00000018279
ENSG00000181284	ENSBTAG00000031737
ENSG00000183011	ENSBTAG00000014695
ENSG00000166920	ENSBTAG00000004558
ENSG00000196730	ENSBTAG00000000738
ENSG00000121101	ENSBTAG00000010167
ENSG00000140497	ENSBTAG00000005844
ENSG00000121316	ENSBTAG00000015562
ENSG00000124383	ENSBTAG00000009854
ENSG00000085831	ENSBTAG00000002451
ENSG00000153561	ENSBTAG00000021140
ENSG00000111481	ENSBTAG00000005384
ENSG00000021574	ENSBTAG00000021694
ENSG00000068745	ENSBTAG00000021853
ENSG00000092531	ENSBTAG00000005661
ENSG00000104537	ENSBTAG00000005585
ENSG00000171566	ENSBTAG00000007234
ENSG00000170577	ENSBTAG00000004159
ENSG00000171227	ENSBTAG00000026825
ENSG00000089685	ENSBTAG00000013573
ENSG00000115825	ENSBTAG00000001114
ENSG00000175727	ENSBTAG00000004189
ENSG00000197976	ENSBTAG00000078348
ENSG00000197976	ENSBTAG00000054242
ENSG00000154589	ENSBTAG00000072335
ENSG00000164211	ENSBTAG00000045886
ENSG00000136960	ENSBTAG00000013165
ENSG00000133275	ENSBTAG00000016797
ENSG00000185753	ENSBTAG00000011788
ENSG00000109016	ENSBTAG00000010559
ENSG00000179299	ENSBTAG00000001572
ENSG00000182492	ENSBTAG00000005250
ENSG00000131096	ENSBTAG00000046022
ENSG00000141027	ENSBTAG00000013271
ENSG00000119231	ENSBTAG00000032674
ENSG00000154162	ENSBTAG00000025893
ENSG00000171560	ENSBTAG00000001638
ENSG00000089248	ENSBTAG00000006665
ENSG00000204178	ENSBTAG00000002988
ENSG00000198055	ENSBTAG00000043994
ENSG00000138674	ENSBTAG00000020525
ENSG00000131370	ENSBTAG00000023377
ENSG00000161638	ENSBTAG00000013745
ENSG00000058404	ENSBTAG00000012653
ENSG00000124486	ENSBTAG00000006242
ENSG00000172339	ENSBTAG00000004422
ENSG00000131747	ENSBTAG00000019262
ENSG00000116299	ENSBTAG00000001136
ENSG00000130475	ENSBTAG00000002136
ENSG00000183571	ENSBTAG00000021531
ENSG00000162971	ENSBTAG00000019232
ENSG00000103942	ENSBTAG00000017715
ENSG00000004897	ENSBTAG00000002726
ENSG00000151353	ENSBTAG00000057706
ENSG00000089225	ENSBTAG00000011384
ENSG00000135924	ENSBTAG00000013782
ENSG00000167178	ENSBTAG00000002661
ENSG00000156802	ENSBTAG00000002002
ENSG00000120727	ENSBTAG00000008224
ENSG00000140470	ENSBTAG00000019823
ENSG00000114867	ENSBTAG00000012881
ENSG00000167302	ENSBTAG00000019972
ENSG00000116030	ENSBTAG00000069747
ENSG00000116030	ENSBTAG00000049115
ENSG00000187325	ENSBTAG00000000895
ENSG00000185551	ENSBTAG00000018007
ENSG00000001497	ENSBTAG00000002210
ENSG00000186628	ENSBTAG00000015018
ENSG00000090104	ENSBTAG00000021672
ENSG00000136045	ENSBTAG00000004654
ENSG00000204815	ENSBTAG00000013698
ENSG00000066583	ENSBTAG00000000341
ENSG00000169242	ENSBTAG00000020244
ENSG00000167105	ENSBTAG00000064591
ENSG00000113578	ENSBTAG00000005198
ENSG00000104611	ENSBTAG00000001186
ENSG00000162777	ENSBTAG00000020172
ENSG00000169764	ENSBTAG00000000111
ENSG00000108849	ENSBTAG00000002441
ENSG00000187742	ENSBTAG00000001939
ENSG00000109083	ENSBTAG00000008110
ENSG00000103353	ENSBTAG00000046033
ENSG00000163154	ENSBTAG00000020394
ENSG00000116704	ENSBTAG00000005445
ENSG00000160972	ENSBTAG00000007834
ENSG00000135424	ENSBTAG00000012897
ENSG00000174010	ENSBTAG00000020561
ENSG00000116218	ENSBTAG00000002167
ENSG00000101868	ENSBTAG00000008170
ENSG00000103319	ENSBTAG00000017662
ENSG00000117091	ENSBTAG00000011238
ENSG00000166887	ENSBTAG00000032055
ENSG00000178307	ENSBTAG00000010566
ENSG00000188910	ENSBTAG00000064062
ENSG00000185722	ENSBTAG00000021091
ENSG00000158485	ENSBTAG00000038426
ENSG00000158485	ENSBTAG00000022893
ENSG00000158485	ENSBTAG00000038366
ENSG00000158485	ENSBTAG00000038502
ENSG00000112186	ENSBTAG00000016924
ENSG00000075391	ENSBTAG00000015537
ENSG00000055163	ENSBTAG00000008916
ENSG00000141084	ENSBTAG00000032763
ENSG00000143167	ENSBTAG00000009148
ENSG00000148384	ENSBTAG00000001354
ENSG00000072310	ENSBTAG00000007884
ENSG00000197816	ENSBTAG00000015378
ENSG00000147180	ENSBTAG00000002668
ENSG00000267206	ENSBTAG00000016148
ENSG00000006555	ENSBTAG00000017132
ENSG00000106868	ENSBTAG00000004813
ENSG00000162595	ENSBTAG00000012182
ENSG00000119280	ENSBTAG00000023074
ENSG00000198734	ENSBTAG00000017722
ENSG00000091651	ENSBTAG00000001872
ENSG00000128656	ENSBTAG00000008028
ENSG00000050820	ENSBTAG00000012002
ENSG00000182220	ENSBTAG00000015180
ENSG00000182220	ENSBTAG00000017801
ENSG00000143257	ENSBTAG00000009215
ENSG00000103852	ENSBTAG00000011185
ENSG00000167863	ENSBTAG00000021227
ENSG00000221829	ENSBTAG00000015005
ENSG00000144567	ENSBTAG00000012620
ENSG00000178188	ENSBTAG00000019219
ENSG00000120071	ENSBTAG00000012564
ENSG00000147475	ENSBTAG00000017831
ENSG00000181315	ENSBTAG00000068495
ENSG00000181315	ENSBTAG00000054999
ENSG00000181315	ENSBTAG00000034597
ENSG00000119777	ENSBTAG00000017423
ENSG00000153721	ENSBTAG00000012674
ENSG00000168096	ENSBTAG00000006593
ENSG00000161298	ENSBTAG00000008084
ENSG00000086666	ENSBTAG00000012321
ENSG00000112062	ENSBTAG00000020783
ENSG00000095059	ENSBTAG00000006247
ENSG00000160445	ENSBTAG00000010208
ENSG00000179950	ENSBTAG00000037493
ENSG00000138085	ENSBTAG00000031185
ENSG00000095906	ENSBTAG00000016561
ENSG00000173065	ENSBTAG00000047717
ENSG00000185236	ENSBTAG00000071911
ENSG00000074047	ENSBTAG00000011682
ENSG00000135486	ENSBTAG00000021755
ENSG00000099866	ENSBTAG00000039355
ENSG00000119888	ENSBTAG00000006474
ENSG00000183048	ENSBTAG00000055145
ENSG00000007038	ENSBTAG00000015045
ENSG00000172432	ENSBTAG00000006016
ENSG00000130479	ENSBTAG00000020709
ENSG00000129636	ENSBTAG00000004805
ENSG00000124491	ENSBTAG00000007268
ENSG00000187595	ENSBTAG00000046162
ENSG00000187210	ENSBTAG00000012757
ENSG00000213977	ENSBTAG00000000833
ENSG00000007312	ENSBTAG00000044204
ENSG00000163214	ENSBTAG00000014679
ENSG00000112699	ENSBTAG00000012058
ENSG00000106723	ENSBTAG00000003044
ENSG00000169683	ENSBTAG00000004111
ENSG00000111817	ENSBTAG00000005205
ENSG00000116857	ENSBTAG00000051448
ENSG00000162076	ENSBTAG00000038115
ENSG00000115944	ENSBTAG00000000705
ENSG00000197062	ENSBTAG00000031869
ENSG00000171928	ENSBTAG00000060680
ENSG00000169217	ENSBTAG00000015486
ENSG00000011485	ENSBTAG00000008014
ENSG00000224389	ENSBTAG00000037533
ENSG00000224389	ENSBTAG00000006864
ENSG00000183808	ENSBTAG00000072724
ENSG00000169896	ENSBTAG00000047238
ENSG00000176390	ENSBTAG00000018381
ENSG00000165071	ENSBTAG00000017138
ENSG00000254685	ENSBTAG00000038480
ENSG00000176978	ENSBTAG00000047958
ENSG00000115355	ENSBTAG00000017469
ENSG00000136463	ENSBTAG00000009885
ENSG00000116981	ENSBTAG00000002983
ENSG00000177459	ENSBTAG00000018493
ENSG00000139053	ENSBTAG00000013635
ENSG00000075461	ENSBTAG00000054931
ENSG00000203724	ENSBTAG00000051004
ENSG00000188522	ENSBTAG00000003705
ENSG00000133878	ENSBTAG00000016413
ENSG00000134716	ENSBTAG00000051030
ENSG00000134716	ENSBTAG00000075868
ENSG00000134716	ENSBTAG00000077675
ENSG00000134716	ENSBTAG00000074765
ENSG00000087995	ENSBTAG00000009458
ENSG00000087470	ENSBTAG00000011395
ENSG00000203326	ENSBTAG00000033523
ENSG00000169862	ENSBTAG00000017222
ENSG00000108468	ENSBTAG00000073239
ENSG00000214046	ENSBTAG00000013613
ENSG00000119487	ENSBTAG00000010271
ENSG00000117834	ENSBTAG00000014225
ENSG00000167258	ENSBTAG00000013238
ENSG00000103269	ENSBTAG00000017284
ENSG00000164929	ENSBTAG00000026242
ENSG00000179632	ENSBTAG00000012242
ENSG00000175832	ENSBTAG00000008333
ENSG00000040199	ENSBTAG00000007545
ENSG00000050130	ENSBTAG00000003371
ENSG00000006015	ENSBTAG00000007739
ENSG00000184908	ENSBTAG00000034674
ENSG00000198816	ENSBTAG00000046837
ENSG00000176222	ENSBTAG00000012915
ENSG00000183019	ENSBTAG00000004714
ENSG00000167671	ENSBTAG00000008186
ENSG00000197249	ENSBTAG00000018843
ENSG00000183010	ENSBTAG00000000042
ENSG00000104450	ENSBTAG00000050156
ENSG00000156885	ENSBTAG00000019521
ENSG00000119392	ENSBTAG00000030566
ENSG00000103175	ENSBTAG00000049788
ENSG00000131849	ENSBTAG00000003267
ENSG00000078070	ENSBTAG00000006548
ENSG00000158106	ENSBTAG00000002104
ENSG00000103485	ENSBTAG00000018082
ENSG00000130520	ENSBTAG00000008578
ENSG00000122203	ENSBTAG00000011608
ENSG00000142208	ENSBTAG00000017636
ENSG00000141002	ENSBTAG00000012102
ENSG00000130517	ENSBTAG00000074760
ENSG00000130726	ENSBTAG00000006422
ENSG00000177570	ENSBTAG00000043996
ENSG00000187955	ENSBTAG00000013369
ENSG00000105819	ENSBTAG00000006876
ENSG00000188931	ENSBTAG00000015856
ENSG00000124532	ENSBTAG00000004979
ENSG00000222046	ENSBTAG00000026696
ENSG00000181408	ENSBTAG00000060577
ENSG00000198898	ENSBTAG00000004072
ENSG00000187607	ENSBTAG00000000943
ENSG00000116337	ENSBTAG00000013018
ENSG00000131844	ENSBTAG00000044160
ENSG00000034693	ENSBTAG00000001747
ENSG00000113387	ENSBTAG00000021965
ENSG00000170832	ENSBTAG00000020089
ENSG00000204386	ENSBTAG00000005674
ENSG00000159840	ENSBTAG00000017970
ENSG00000116138	ENSBTAG00000002476
ENSG00000165802	ENSBTAG00000030247
ENSG00000111885	ENSBTAG00000024381
ENSG00000204569	ENSBTAG00000006933
ENSG00000196123	ENSBTAG00000003521
ENSG00000164764	ENSBTAG00000017249
ENSG00000213024	ENSBTAG00000050948
ENSG00000136492	ENSBTAG00000012068
ENSG00000160932	ENSBTAG00000017040
ENSG00000103018	ENSBTAG00000002412
ENSG00000012223	ENSBTAG00000001292
ENSG00000116815	ENSBTAG00000040131
ENSG00000140939	ENSBTAG00000003519
ENSG00000138594	ENSBTAG00000048622
ENSG00000164649	ENSBTAG00000004976
ENSG00000182768	ENSBTAG00000014505
ENSG00000134153	ENSBTAG00000007385
ENSG00000113108	ENSBTAG00000001450
ENSG00000178741	ENSBTAG00000017267
ENSG00000178741	ENSBTAG00000053121
ENSG00000118432	ENSBTAG00000054523
ENSG00000007384	ENSBTAG00000019805
ENSG00000264522	ENSBTAG00000001586
ENSG00000103742	ENSBTAG00000006440
ENSG00000135338	ENSBTAG00000043950
ENSG00000278845	ENSBTAG00000025001
ENSG00000123136	ENSBTAG00000021820
ENSG00000111897	ENSBTAG00000000019
ENSG00000111897	ENSBTAG00000074246
ENSG00000167889	ENSBTAG00000005104
ENSG00000143595	ENSBTAG00000005149
ENSG00000140563	ENSBTAG00000013689
ENSG00000186231	ENSBTAG00000005301
ENSG00000162747	ENSBTAG00000002096
ENSG00000117650	ENSBTAG00000009618
ENSG00000132361	ENSBTAG00000011786
ENSG00000197714	ENSBTAG00000057028
ENSG00000213339	ENSBTAG00000037941
ENSG00000112769	ENSBTAG00000008817
ENSG00000106069	ENSBTAG00000020931
ENSG00000139174	ENSBTAG00000008596
ENSG00000114446	ENSBTAG00000005787
ENSG00000143297	ENSBTAG00000000964
ENSG00000166938	ENSBTAG00000000371
ENSG00000104313	ENSBTAG00000011298
ENSG00000184925	ENSBTAG00000039531
ENSG00000145569	ENSBTAG00000000672
ENSG00000063177	ENSBTAG00000015388
ENSG00000131373	ENSBTAG00000003718
ENSG00000103522	ENSBTAG00000019567
ENSG00000160271	ENSBTAG00000004194
ENSG00000213523	ENSBTAG00000001449
ENSG00000112941	ENSBTAG00000003381
ENSG00000239789	ENSBTAG00000023186
ENSG00000239789	ENSBTAG00000007934
ENSG00000170222	ENSBTAG00000072578
ENSG00000100938	ENSBTAG00000002715
ENSG00000129195	ENSBTAG00000002981
ENSG00000172009	ENSBTAG00000020446
ENSG00000004799	ENSBTAG00000014069
ENSG00000110717	ENSBTAG00000012072
ENSG00000073417	ENSBTAG00000015909
ENSG00000116062	ENSBTAG00000001424
ENSG00000169750	ENSBTAG00000022927
ENSG00000145882	ENSBTAG00000019951
ENSG00000146809	ENSBTAG00000002151
ENSG00000164253	ENSBTAG00000020212
ENSG00000166860	ENSBTAG00000038498
ENSG00000172375	ENSBTAG00000015013
ENSG00000132478	ENSBTAG00000016287
ENSG00000175203	ENSBTAG00000010624
ENSG00000077238	ENSBTAG00000001602
ENSG00000159217	ENSBTAG00000011736
ENSG00000128536	ENSBTAG00000021365
ENSG00000166484	ENSBTAG00000001014
ENSG00000161677	ENSBTAG00000006839
ENSG00000157764	ENSBTAG00000021761
ENSG00000115073	ENSBTAG00000048041
ENSG00000147443	ENSBTAG00000003341
ENSG00000162366	ENSBTAG00000002555
ENSG00000105612	ENSBTAG00000006082
ENSG00000111364	ENSBTAG00000007266
ENSG00000152760	ENSBTAG00000011097
ENSG00000120318	ENSBTAG00000015938
ENSG00000164758	ENSBTAG00000026254
ENSG00000176994	ENSBTAG00000017090
ENSG00000197841	ENSBTAG00000009889
ENSG00000140488	ENSBTAG00000014092
ENSG00000141580	ENSBTAG00000003695
ENSG00000004455	ENSBTAG00000017605
ENSG00000156831	ENSBTAG00000009394
ENSG00000026297	ENSBTAG00000014494
ENSG00000142347	ENSBTAG00000007661
ENSG00000144339	ENSBTAG00000014832
ENSG00000157782	ENSBTAG00000020049
ENSG00000169155	ENSBTAG00000003438
ENSG00000169375	ENSBTAG00000009985
ENSG00000173227	ENSBTAG00000003369
ENSG00000187609	ENSBTAG00000023788
ENSG00000177181	ENSBTAG00000017502
ENSG00000122971	ENSBTAG00000007484
ENSG00000127074	ENSBTAG00000013849
ENSG00000169607	ENSBTAG00000078043
ENSG00000179091	ENSBTAG00000012232
ENSG00000171722	ENSBTAG00000010174
ENSG00000143753	ENSBTAG00000012705
ENSG00000163251	ENSBTAG00000020957
ENSG00000134115	ENSBTAG00000003592
ENSG00000162490	ENSBTAG00000014359
ENSG00000115652	ENSBTAG00000003856
ENSG00000108829	ENSBTAG00000006072
ENSG00000126067	ENSBTAG00000002377
ENSG00000172269	ENSBTAG00000005371
ENSG00000117868	ENSBTAG00000005483
ENSG00000163156	ENSBTAG00000018070
ENSG00000064102	ENSBTAG00000013515
ENSG00000179029	ENSBTAG00000001702
ENSG00000162104	ENSBTAG00000016629
ENSG00000136448	ENSBTAG00000006051
ENSG00000243749	ENSBTAG00000072547
ENSG00000092978	ENSBTAG00000001574
ENSG00000197603	ENSBTAG00000000586
ENSG00000221818	ENSBTAG00000040390
ENSG00000104886	ENSBTAG00000001647
ENSG00000188610	ENSBTAG00000020227
ENSG00000166582	ENSBTAG00000013274
ENSG00000131791	ENSBTAG00000072027
ENSG00000176058	ENSBTAG00000047715
ENSG00000108984	ENSBTAG00000001609
ENSG00000165219	ENSBTAG00000011544
ENSG00000105618	ENSBTAG00000007757
ENSG00000182372	ENSBTAG00000008584
ENSG00000077235	ENSBTAG00000006126
ENSG00000128609	ENSBTAG00000009334
ENSG00000162144	ENSBTAG00000018202
ENSG00000115306	ENSBTAG00000006995
ENSG00000143228	ENSBTAG00000007247
ENSG00000152495	ENSBTAG00000035662
ENSG00000172809	ENSBTAG00000066495
ENSG00000164961	ENSBTAG00000010275
ENSG00000213782	ENSBTAG00000019608
ENSG00000077092	ENSBTAG00000011518
ENSG00000108826	ENSBTAG00000021720
ENSG00000154124	ENSBTAG00000003186
ENSG00000186566	ENSBTAG00000038316
ENSG00000015479	ENSBTAG00000006756
ENSG00000158560	ENSBTAG00000027134
ENSG00000178498	ENSBTAG00000018002
ENSG00000141295	ENSBTAG00000001828
ENSG00000137872	ENSBTAG00000016800
ENSG00000127220	ENSBTAG00000025809
ENSG00000162384	ENSBTAG00000003484
ENSG00000150782	ENSBTAG00000000277
ENSG00000158716	ENSBTAG00000004776
ENSG00000120063	ENSBTAG00000046174
ENSG00000175707	ENSBTAG00000019252
ENSG00000179094	ENSBTAG00000003889
ENSG00000171067	ENSBTAG00000004392
ENSG00000196517	ENSBTAG00000008690
ENSG00000196517	ENSBTAG00000006043
ENSG00000020426	ENSBTAG00000030801
ENSG00000130175	ENSBTAG00000008202
ENSG00000197111	ENSBTAG00000020757
ENSG00000174738	ENSBTAG00000018024
ENSG00000137522	ENSBTAG00000014167
ENSG00000203797	ENSBTAG00000033367
ENSG00000131966	ENSBTAG00000014392
ENSG00000135604	ENSBTAG00000011236
ENSG00000124574	ENSBTAG00000005842
ENSG00000144648	ENSBTAG00000058850
ENSG00000144648	ENSBTAG00000014162
ENSG00000144040	ENSBTAG00000057495
ENSG00000114544	ENSBTAG00000005617
ENSG00000175463	ENSBTAG00000013133
ENSG00000175893	ENSBTAG00000006197
ENSG00000171462	ENSBTAG00000005850
ENSG00000171723	ENSBTAG00000004171
ENSG00000104325	ENSBTAG00000019663
ENSG00000167085	ENSBTAG00000017120
ENSG00000159387	ENSBTAG00000016407
ENSG00000198729	ENSBTAG00000026586
ENSG00000198729	ENSBTAG00000051087
ENSG00000172159	ENSBTAG00000005247
ENSG00000163141	ENSBTAG00000015345
ENSG00000137207	ENSBTAG00000018967
ENSG00000135372	ENSBTAG00000016747
ENSG00000103494	ENSBTAG00000012499
ENSG00000127831	ENSBTAG00000018543
ENSG00000148019	ENSBTAG00000020752
ENSG00000189266	ENSBTAG00000030435
ENSG00000117481	ENSBTAG00000015891
ENSG00000135801	ENSBTAG00000034225
ENSG00000135749	ENSBTAG00000000535
ENSG00000141934	ENSBTAG00000000717
ENSG00000003989	ENSBTAG00000010085
ENSG00000273611	ENSBTAG00000012672
