Gene stable ID	UniProtKB/Swiss-Prot ID
AT5G67290	
AT2G43535	Q8RYE7
AT2G44200	
AT3G08570	Q9C9Z7
AT4G30860	Q949T8
AT1G69990	C0LGI5
AT3G21900	Q9LRM3
AT3G21900	
AT5G40310	
AT5G40310	
AT4G02580	O22769
AT2G16730	Q9SCU9
AT3G01572	
AT1G71980	Q8VZ14
AT3G59400	Q9LX31
AT4G04900	Q9M0Y9
AT4G04900	Q9M0Y9
AT3G28674	
AT1G17750	Q9FZ59
AT1G12060	O65373
AT5G11310	Q9LFM6
AT1G04040	
AT5G09740	
AT5G09740	Q9LXD7
AT3G51020	
AT4G34880	
AT4G34880	A0A1P8B760
AT1G06410	Q9LMI0
AT1G06410	Q9LMI0
AT1G06410	Q9LMI0
AT3G46090	Q42453
AT3G46610	Q9SNB7
AT3G46610	Q9SNB7
AT4G16030	
AT2G07648	
AT1G76760	Q6NPF9
AT2G18940	O64624
AT4G32650	
AT4G32650	P92960
AT4G32650	
AT2G35370	P25855
AT3G04980	
AT3G04980	
AT3G04980	
AT1G64561	
AT5G65040	Q9LV75
AT1G50575	
AT5G65220	Q9FJP3
AT5G11060	P48001
AT1G34750	Q9S9Z7
AT1G34750	Q9S9Z7
AT1G34750	Q9S9Z7
AT1G34750	
AT2G30600	Q8LEV3
AT2G30600	
AT2G30600	
AT2G30600	Q8LEV3
AT2G30600	Q8LEV3
AT2G30600	Q8LEV3
AT4G19500	
AT4G19500	F4JT78
AT4G38970	
AT4G38970	Q944G9
AT5G39880	
AT1G63260	F4I214
AT1G63260	
AT1G63260	
AT1G63260	
AT1G63260	
AT1G63260	F4I214
AT1G02320	
AT5G39990	Q9FLD7
AT4G29900	Q9SZR1
AT4G29900	Q9SZR1
AT5G49890	Q96282
AT4G34480	
AT4G34480	Q9M069
AT4G34480	
AT5G54215	Q2V2Y6
AT3G01060	
AT3G01060	
AT3G01060	
AT5G25920	
AT4G32040	
AT4G32040	P48002
AT1G02575	
AT1G65550	O04472
AT5G52545	
AT5G52545	
AT1G16380	Q9SA37
AT3G48430	
AT3G48430	Q9STM3
AT5G63500	
AT1G07320	O50061
AT1G07320	
AT1G07320	
AT1G07320	
ATCG00190	P50546
AT4G13860	
AT4G13860	
AT3G13810	
AT3G13810	
AT3G13810	Q9LRW7
AT3G13810	Q9LRW7
AT3G13810	
AT3G13810	
AT2G13630	
AT1G30400	Q9C8G9
AT1G30400	Q9C8G9
AT4G15475	Q9C5D2
AT2G37890	
AT2G15340	
AT1G67570	
AT1G67570	
AT1G31380	
AT3G05250	
AT3G05250	
AT3G05250	
AT4G17483	
AT4G17483	
AT4G17483	
AT4G17483	
AT4G17483	
AT5G60700	
AT5G60700	
AT3G10480	
AT3G10480	
AT3G10480	Q9SQX9
AT2G07678	
AT5G65370	Q9FKQ2
AT5G43350	Q8VYM2
AT1G07370	Q9M7Q7
AT1G19190	Q9LMA7
AT5G62998	
AT5G55050	Q9FIA1
AT4G05390	Q9M0V6
AT4G05390	
AT5G41400	
AT5G35067	
AT3G28857	Q9LJX1
AT5G05110	Q8LC76
AT3G28500	Q9LH85
AT4G39756	P0C2F9
AT1G80770	
AT1G80770	
AT1G80770	
AT1G80770	
AT1G80770	
AT1G80770	
AT4G33890	
AT4G33890	
AT2G30200	
AT2G30200	
AT3G29765	
AT5G24870	
AT5G24870	
AT5G24870	
AT4G24480	
AT4G24480	
AT4G24480	
AT1G33830	Q9C8U2
AT3G09060	Q9SS81
AT3G09060	Q9SS81
AT1G32720	
AT3G63050	
AT1G64405	
AT2G30120	
AT2G30120	
AT2G30120	
AT2G30120	
AT2G30120	
AT2G30120	F4IMQ0
AT3G62670	Q9LZJ8
AT2G40860	
AT2G40860	
AT2G40860	Q940A2
AT2G40860	
AT5G24370	
AT1G06960	
AT1G06960	
AT1G06960	
AT1G06960	
AT1G06960	
AT1G06960	Q8H1S6
AT3G55760	Q5EAH9
AT3G55760	Q5EAH9
AT3G55760	Q5EAH9
AT3G09240	
AT3G09240	
AT3G09240	
AT3G50110	Q8H106
AT4G31030	
AT1G76690	Q8GYB8
AT5G11680	
AT2G14247	
AT4G35180	
AT4G35180	Q84WE9
AT4G23970	
AT1G78190	Q9C9R3
AT1G73230	Q9CAT7
AT1G05600	Q9SYK1
AT1G05600	Q9SYK1
AT1G05600	Q9SYK1
AT4G22060	O65454
AT4G22520	
AT4G13710	
AT4G13710	Q944R1
AT4G11840	Q9T052
AT4G11840	
AT4G04925	
AT2G02360	Q9ZVQ6
AT3G04640	
AT3G04640	
AT3G04640	
AT5G56570	Q9FJV1
AT2G15480	
AT2G15480	Q9ZQG4
AT3G16860	Q9LIB6
AT3G22630	O23714
AT4G28390	O49447
AT4G28390	O49447
AT4G37409	
AT4G37409	
AT4G37409	
AT4G37409	
AT1G25350	
AT1G25350	Q8W4F3
AT5G02470	Q9FNY3
AT5G02470	Q9FNY3
AT5G02470	Q9FNY3
AT5G16920	
AT3G52240	
AT3G55672	
AT3G17600	Q8H174
AT3G19480	Q9LT69
AT3G25410	Q8RXE8
AT5G55500	Q9LDH0
AT2G40270	Q9SIZ4
AT2G40270	
AT5G11160	Q9LFP0
AT5G11160	
AT1G64105	
AT3G23450	
AT3G23450	
AT3G23450	
AT3G23450	
AT1G47915	Q3E6X9
AT5G55400	Q9FJ70
AT5G55400	Q9FJ70
AT5G55400	Q9FJ70
AT5G10890	
AT5G10890	A0A1P8B9P9
AT5G17140	
AT5G11180	
AT5G11180	Q9LFN8
AT5G43200	
AT4G24290	Q9STW5
AT4G24290	
AT4G24290	Q9STW5
AT3G17609	Q8W191
AT3G17609	
AT3G17609	
AT3G17609	
AT4G05018	
AT3G16030	
AT3G16030	Q9LW83
AT3G16030	
AT3G16030	
AT3G16030	
AT3G16030	
AT3G16030	
AT3G16030	
AT2G39650	
AT2G39650	
AT4G22190	
AT1G17880	Q9SMW7
AT3G55820	
AT2G33847	
AT2G33847	
AT2G28150	Q8GYT8
AT2G28150	
AT2G28150	
AT5G28040	F4K5T4
AT5G28040	F4K5T4
AT2G24360	Q9ZQ31
AT5G38660	
AT5G38660	
AT4G34770	
AT5G46640	Q9FIR1
AT4G34530	Q8GY61
AT2G06925	Q8S8N6
AT2G06925	
AT3G17675	
AT5G61412	
AT4G20240	
AT4G20240	
AT5G55610	
AT5G55610	
AT4G00130	Q1PED2
AT5G65410	Q9FKP8
AT4G08170	
AT4G08170	
AT4G08170	
AT4G08170	
AT4G08170	
AT4G08170	
AT4G08170	Q9SUG3
AT5G23520	
AT5G23520	
AT2G47490	O22261
AT5G12290	
AT5G12290	Q8GUK1
AT5G12290	
AT5G12290	Q8GUK1
AT1G59650	
AT5G40720	
AT5G40720	
AT5G40720	
AT1G78360	
AT4G05120	Q9M0Y3
AT4G05120	Q9M0Y3
AT4G20840	Q9SVG3
AT2G29452	
AT5G42504	
AT2G01240	
AT3G60300	
AT3G60300	
AT5G58920	
AT2G30980	Q39010
AT5G65110	O65201
AT5G65110	
ATMG01000	P92534
AT4G25680	
AT1G77030	O49289
AT4G03290	Q9ZR02
AT3G02710	
AT2G26135	
AT2G46960	Q9ASR3
AT2G46960	
AT5G52330	
AT5G52330	
AT5G52330	
AT5G52330	
AT4G15248	Q1G3I2
AT2G46630	
AT5G22540	
AT4G09180	Q9M0R0
AT2G41470	
AT2G41470	
AT5G03580	
AT3G20440	
AT3G20440	
AT3G20440	D2WL32
AT1G28400	
AT2G36490	Q9SJQ6
AT5G17180	
AT1G13680	
AT2G42790	Q9SJH7
AT2G27820	Q9ZUY3
AT5G62200	Q6NPM5
AT3G48690	Q9SMN0
AT3G49270	
AT3G49270	
AT3G49270	
AT5G39530	
AT5G39530	
AT4G12290	
AT4G12290	
AT1G68740	Q93ZF5
AT1G68740	
AT1G20910	
AT1G20910	C0SUW7
AT3G46617	
AT1G12680	Q8W490
AT3G50640	
AT3G56270	Q9LYL6
AT3G15850	Q949X0
AT5G45050	Q9FL92
AT5G45050	
AT5G45050	
AT5G45050	
AT2G30320	O22928
AT4G38950	F4JUI9
AT4G38950	F4JUI9
AT4G38950	F4JUI9
AT4G38950	F4JUI9
AT4G38950	F4JUI9
AT5G66090	
AT3G06420	Q8S925
AT1G64220	Q3ECI7
AT1G47750	Q9FZF1
ATMG00970	P92531
AT5G38690	
AT5G38690	
AT4G07390	Q8VY63
AT4G07390	Q8VY63
AT3G25180	Q9LSF8
AT3G25180	
AT5G05770	Q9FFK0
AT2G43260	
AT2G43260	Q8S8Q9
AT1G27850	
AT3G52770	Q9LXI8
AT5G15240	
AT5G15240	Q9LXF8
AT5G15240	
AT4G17713	Q2V3H6
AT1G50970	F4I7Y2
AT1G50970	
AT1G50970	
AT4G28380	
AT2G27830	
AT1G47655	Q9SX97
AT1G52370	
AT1G52370	
AT1G52370	
AT1G52370	
AT5G42720	
AT5G01250	
AT3G26030	Q9ZQY6
AT4G00760	
AT4G00760	
AT1G49032	
AT1G49032	
AT4G16835	Q9M4P3
AT1G09830	P52420
AT5G10490	
AT5G10490	Q56X46
AT5G10490	
AT3G61430	P61837
AT3G61430	P61837
AT5G38396	Q3E8L4
AT4G24730	Q9SB68
AT4G24730	Q9SB68
AT3G56910	Q9LER7
AT5G50020	
AT5G50020	
AT5G50020	Q8VYS8
AT5G11920	
AT5G11920	Q8W4S6
AT5G11920	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT3G28956	
AT2G18800	Q9ZV40
AT3G28060	
AT3G59490	
AT3G59490	
AT3G59490	
AT3G59490	
AT5G67280	
AT3G62400	Q9LZQ0
AT3G62400	
AT2G35850	
AT4G24610	
AT4G24610	
AT4G24610	
AT4G24610	
AT5G25940	
AT4G00026	Q1G3L1
AT3G43400	
AT2G42860	
AT5G02150	
AT5G02150	
AT5G02150	
AT4G28700	Q9SVT8
AT3G09780	Q9S7D9
AT2G23348	
AT2G23348	
AT2G23348	
AT2G23348	
AT5G44640	Q9LU02
AT1G75500	Q94AP3
AT1G75500	Q94AP3
AT4G16960	
AT3G57120	
AT5G43980	Q8GXV7
AT5G16290	Q9FFF4
AT5G16290	Q9FFF4
AT2G33030	O48763
AT4G27900	
AT4G27900	
AT4G19220	O49680
AT5G49800	
AT5G49800	
AT3G17100	Q9LSN7
AT3G17100	Q9LSN7
AT4G34120	Q9C5D0
AT2G34186	
AT2G22670	
AT2G22670	Q38826
AT2G22670	Q38826
AT2G22670	
AT2G22670	
AT5G10090	
AT4G28070	
AT4G28070	
AT4G16410	
AT3G09740	Q9SF29
AT5G24165	
AT5G24165	
AT5G40500	
AT5G40500	
AT1G26355	B3H4F1
AT4G05497	Q9S9V8
AT1G57650	
AT1G57650	
AT1G57650	
AT1G57650	
AT5G27710	
AT5G27710	
AT5G24600	
AT5G24600	
AT1G74500	Q9CA64
AT2G26910	O81016
AT5G40990	Q9FLN0
AT1G73850	
AT1G73850	
AT1G71320	Q9FVV8
AT3G51840	Q96329
AT2G42360	Q9SLC3
AT5G43930	
AT5G43930	
AT5G43930	
AT5G43930	
AT4G21410	
AT4G21410	Q8S9L6
AT4G21410	
AT1G08370	Q9SJF3
AT2G20875	Q8S8I4
AT5G52882	
AT1G10760	Q9SAC6
AT1G10760	Q9SAC6
AT1G10760	Q9SAC6
AT3G20340	
AT5G01940	
AT5G01940	
AT5G01940	
AT2G47600	O22252
AT3G26230	Q9LTL8
AT5G08505	Q2V390
AT1G20610	Q9LDM4
AT1G31220	P52422
AT3G04490	
AT3G04490	
AT3G04490	
AT3G04490	
AT3G11410	P49598
AT5G55630	Q8LBL1
AT5G55630	Q8LBL1
AT5G26742	
AT5G26742	Q8L7S8
AT5G26742	
AT2G31580	
AT2G31580	F4IRQ5
AT2G31580	
AT2G31580	
AT2G31580	
AT4G03830	
AT1G26770	Q9LDR9
AT1G26770	
AT5G46340	
AT5G46340	Q8L7C8
AT3G26590	
AT3G26590	Q38956
AT4G02800	
AT3G54600	Q9M1G8
AT5G01630	Q7Y1C4
AT5G42060	Q9FHX8
AT5G13500	Q9FY51
AT5G13500	Q9FY51
AT5G13500	Q9FY51
AT3G57787	
AT3G47490	
AT3G47490	
AT3G47490	
AT3G47490	
AT3G47490	
AT3G47490	
AT3G47490	
AT5G48350	
AT3G14630	
AT3G14630	
AT5G50940	
AT5G52810	Q9FLY0
AT1G28420	F4HY56
AT4G28480	
AT4G28480	
AT1G79520	
AT1G79520	Q9SAJ7
AT1G79520	
AT1G79520	
AT3G27570	
AT3G27570	
AT1G63130	Q9CAN0
AT1G63130	Q9CAN0
AT1G20090	Q38919
AT4G13530	
AT4G13530	
AT3G47150	Q9SD58
AT3G48620	F4JF35
AT5G60120	
AT5G60120	
AT5G60120	
AT5G60120	Q9LVG2
AT5G60120	
AT5G60120	
AT2G12190	
AT5G44340	P24636
AT1G62180	
AT1G62180	P92981
AT1G33960	P54120
AT1G33960	
AT4G11470	
AT4G11470	Q9LDM5
AT1G16460	Q24JL3
AT1G16460	
AT1G16460	
AT1G16460	
AT1G16460	
AT1G16460	
AT5G48920	Q9FI79
AT5G04420	
AT5G04420	
AT5G04420	
AT2G38830	
AT5G60510	Q8LAR7
AT4G14290	
AT4G14290	
AT4G14290	
AT4G14290	
AT4G14290	
AT2G27740	
AT2G27740	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	
AT4G11900	Q9T058
AT5G44200	Q9XFD1
AT5G44200	Q9XFD1
AT4G33467	
AT4G33467	
AT4G32714	P82644
AT1G69920	Q6NMS0
AT2G34590	O64688
AT5G17580	
AT5G17580	Q9LF66
AT3G02880	Q9M8T0
AT5G60210	Q9LSS5
AT5G60210	
AT5G60210	Q9LSS5
AT5G60210	
AT5G60210	Q9LSS5
AT5G60210	Q9LSS5
AT4G35430	
AT2G01670	Q9ZU95
AT4G00467	
AT4G00467	
AT4G10430	
AT4G10430	
AT4G10430	
AT4G10430	
AT4G10430	
AT4G10430	
AT4G10430	
AT4G10430	
AT4G10430	
AT5G43550	
AT5G58080	Q9FGT7
AT5G52360	Q8LFH6
AT4G30800	O65569
AT1G17680	
AT1G17680	
AT1G17680	
ATCG00130	P56759
AT1G22430	Q9SK86
AT1G22430	
AT1G22430	
AT1G22430	Q9SK86
AT1G22430	
AT5G52920	Q9FLW9
AT1G75880	
AT1G75880	Q94CH8
AT4G33270	Q9SZA4
AT4G19770	
AT3G58150	
AT3G52110	
AT3G52110	
AT3G52110	
AT3G52110	
AT4G34610	O65685
AT4G34610	O65685
AT4G34610	O65685
AT4G34610	O65685
AT1G05400	
AT1G05400	
AT3G18860	
AT3G18860	
AT1G67120	A0A1P8AUY4
AT1G67120	
AT2G06850	
AT2G06850	Q39099
AT5G62030	
AT4G25530	Q9FVI6
AT2G25310	
AT4G14480	O23304
AT5G45860	Q9FJ50
AT1G10780	Q9SAC4
AT1G10780	
AT4G18880	O49403
AT5G03350	Q9LZF5
AT2G07773	
AT2G40250	Q9SIZ6
AT4G28320	Q9M0H6
AT3G17490	Q9LUP8
AT1G03400	
AT1G03400	Q94A78
AT1G77300	
AT1G77300	
AT1G19910	P59228
AT1G19910	
AT4G16740	
AT4G16740	
AT4G16740	
AT4G16740	A4FVP2
AT1G66310	Q9C8Y6
AT1G66750	Q9C9M7
AT3G12730	
AT3G12730	Q8VYI2
AT5G46295	
AT1G72416	
AT1G72416	
AT1G72416	
AT1G72416	
AT1G72416	
AT1G05055	Q9ZVN9
AT3G04580	Q9ZTP3
AT3G04580	Q9ZTP3
AT4G09640	F4JKQ7
AT2G30540	O04341
AT4G25140	P29525
AT1G74230	Q9C909
AT5G24690	
AT3G07910	
AT2G30100	Q0WNN7
AT1G80420	Q24JK4
AT1G80420	Q24JK4
AT1G80420	Q24JK4
AT1G80420	
AT1G80420	Q24JK4
AT1G05470	Q9LR47
AT1G05470	Q9LR47
AT3G27120	F4JEX5
AT3G17570	Q9LUP1
AT1G07160	Q8RX37
AT1G11925	
AT5G18900	Q8LAN3
AT4G14020	
AT1G79200	Q8GWY0
AT2G44460	Q4V3B3
AT2G44460	
AT1G61490	O64770
AT1G61490	O64770
AT1G61490	O64770
AT1G61490	
AT1G61490	O64770
AT1G61490	
AT1G61490	
AT3G04180	Q9M8X4
AT3G30160	
AT1G12950	Q9LPV4
AT1G57765	
AT1G57765	
AT5G43175	Q3E7L7
AT1G65481	F4IBG4
AT5G23200	
AT5G64480	
AT5G64480	
AT2G17520	Q9C5S2
AT2G39810	
AT2G39810	Q84JU6
AT4G08878	
AT5G20280	Q94BT0
AT2G17410	Q940Y3
AT2G17410	Q940Y3
AT2G17410	
AT4G18195	Q0WRB9
AT3G20570	Q9LJU1
AT5G07140	
AT3G13660	Q66GI2
AT5G08141	
AT4G13440	
AT4G13440	
AT5G59890	
AT5G59890	Q9ZSK3
AT5G59890	
AT4G15096	
AT3G58120	
AT3G58120	Q9M2K4
AT4G14385	
AT4G14385	
AT4G14385	
AT4G14385	
AT4G14385	
AT4G14385	
AT4G14385	
AT4G14385	
AT4G14385	
AT3G19280	Q9LJK1
AT5G54550	
AT5G02570	Q9LZ45
AT2G05370	
AT2G05370	
AT2G21940	
AT2G21940	
AT2G21940	Q9SJ05
AT2G21940	
AT2G21940	Q9SJ05
AT2G21940	Q9SJ05
AT2G21940	
AT3G06895	
AT5G13770	Q66GP4
AT1G09625	
AT4G39290	Q9T035
AT2G45140	
AT2G45140	Q9SHC8
AT5G65687	Q6NMN6
AT5G16210	
AT4G21230	O49564
AT3G44720	O22241
AT1G28060	Q9C7E7
AT1G28060	Q9C7E7
AT1G28060	Q9C7E7
ATCG00810	P56795
AT4G16980	
AT5G57520	Q39261
AT3G21810	
AT3G21810	Q93XW7
AT5G24316	
AT3G14620	
AT3G09922	
AT5G46700	Q9FIQ5
AT1G17940	
AT1G17940	
AT1G17940	
AT1G17940	
AT1G17940	
AT1G17940	
AT4G02560	Q38796
AT4G02560	Q38796
AT1G14450	
AT1G14450	Q9M9R9
AT5G06310	Q6NKX5
AT5G16320	Q9FFF1
AT1G06630	P0C2G0
AT1G06630	
AT1G06630	
AT1G06630	
AT1G06630	P0C2G0
AT1G06630	
AT1G06630	P0C2G0
AT1G06630	P0C2G0
AT1G06630	
AT1G51930	
AT2G44190	O80588
AT3G12100	Q6ICY4
AT3G12100	
AT3G30580	F4J6N7
AT5G41140	
AT5G41140	
AT5G04250	Q8LBW2
AT5G04250	Q8LBW2
AT4G17950	Q940I0
AT2G40620	O22873
AT3G09620	
AT3G09620	Q9SF41
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	Q6NPD7
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	
AT4G25434	
AT1G72440	F4IDC2
AT3G61210	
AT2G35090	
AT5G55430	
AT1G76170	
AT1G76170	
AT1G76170	
AT1G76170	
AT1G76170	
AT1G76170	
AT1G76170	
AT5G52410	
AT5G52410	
AT5G52410	
AT5G57569	
AT1G23150	
AT5G18520	F4JY11
AT1G05210	
AT4G13080	Q9SV61
AT2G30385	
AT4G23050	
AT4G23050	
AT2G01820	Q9SIT1
AT3G44450	Q9M280
AT1G27210	Q93ZH1
AT3G56350	Q9LYK8
AT4G30250	
AT4G30250	F4JPK8
AT5G08230	Q9LEY4
AT5G07790	
AT5G07790	
AT5G07790	
AT2G45730	
AT1G75100	Q9C9Q4
AT5G60620	Q8GWG0
AT1G72125	Q0WSZ6
AT5G63595	F4KAS1
AT1G24200	
AT1G48095	
AT2G35860	Q8RWC5
AT1G61380	
AT1G61380	O64782
AT4G01680	
AT4G01680	
AT4G01680	
AT5G24000	
AT1G52660	
AT1G52660	Q9SSR8
AT2G22740	Q8VZ17
AT2G22740	Q8VZ17
AT3G15635	
AT1G16000	
AT5G03910	Q9LZB8
AT1G60550	Q8GYN9
AT5G45560	
AT5G45560	Q8VZF6
AT4G39753	Q1PE09
AT4G22290	
AT1G69680	
AT1G22480	
AT5G50710	
AT4G25835	Q8RY66
AT1G48520	
AT1G48520	Q9FV81
AT1G48520	
AT2G45890	Q0WNP7
AT5G24660	Q9FIR9
AT4G24600	
AT5G64300	P47924
AT1G10400	Q9SY84
AT5G06440	
AT5G06440	
AT5G06440	
AT5G06440	
AT5G06440	
AT5G06440	
AT4G33920	
AT4G33920	O81760
AT4G33920	
AT5G10946	
AT5G10946	
AT3G30235	
AT3G49970	Q9SN21
AT3G49970	Q9SN21
AT5G20630	P94072
AT1G64770	
AT1G64770	
AT1G64770	Q94AQ8
AT1G21440	
AT1G21440	
AT3G05936	
AT3G05936	
AT3G19040	Q6PUA2
AT3G19040	
AT1G78900	O23654
AT1G78900	O23654
AT4G08840	Q9LDW3
AT3G13432	
AT5G43525	A8MRC6
AT2G07627	
AT2G32870	
AT2G32870	
AT1G03982	Q9ZWB8
AT2G21730	Q9SJ25
AT5G12030	O81822
AT4G18170	Q8VWJ2
AT5G59220	
AT5G59220	Q9FIF5
AT1G25054	F4IAW1
AT1G25054	P0DKB8
AT1G25054	P0DKB9
AT1G25054	P0DKB7
AT1G25054	F4IAT8
AT5G66690	Q9LVR1
AT3G15710	
AT5G02680	
AT1G03340	
AT5G42900	Q8L8T7
AT5G42900	
AT5G42900	Q8L8T7
AT5G62690	Q9ASR0
AT5G62690	Q56YW9
AT2G34355	
AT2G34355	
AT4G01380	
AT5G18880	
AT5G06800	
AT5G06800	Q0WVU3
AT5G06800	
AT1G60985	P82625
AT4G24560	Q9SB51
AT4G03020	
AT4G03020	
AT4G03020	
AT5G02850	Q9LZ00
AT4G11160	
AT4G11160	
AT4G11160	
AT1G29540	
AT2G19802	
AT5G57123	
AT1G80555	
AT1G80555	
AT3G22880	Q39009
AT3G22880	
AT3G63150	F4J0W4
AT1G53600	Q9C8L6
AT1G53600	Q9C8L6
AT4G09080	
AT4G09080	
AT4G09080	Q5IZC8
AT2G47480	
AT1G24807	
AT2G26760	O48790
AT3G49120	Q9SMU8
AT5G06130	Q8VYD8
AT5G06130	
AT4G05632	
ATMG01260	P92556
AT1G64540	P0C2F8
AT1G64540	P0C2F8
AT3G07525	Q8VZ52
AT3G07525	
AT5G59140	
AT1G78450	
AT1G52820	
AT1G52820	
AT1G19260	
AT3G26440	
AT3G26440	
AT3G26440	
AT3G26440	
AT3G26440	
AT3G26440	
AT4G37520	
AT4G37520	Q43731
AT3G07470	
AT3G07470	
AT3G07470	
ATCG00510	P56768
ATMG01010	P92535
AT5G04895	
AT3G20362	
AT1G14380	Q8GZ87
AT1G14380	
AT1G14380	Q8GZ87
AT1G14380	
AT1G14380	
AT1G14380	Q8GZ87
AT1G14380	
AT5G56730	
AT5G12130	F4JZG9
AT5G12130	
AT4G37740	Q8L8A8
AT2G34420	
AT3G22950	
AT3G22950	
AT5G13720	
AT2G16870	
AT2G16870	
AT2G16870	
AT1G47495	
AT1G67860	
AT2G14378	
AT2G16920	Q9ZVX1
AT2G16920	Q9ZVX1
AT3G17540	Q9LUP4
AT3G44550	
AT3G44550	Q0WRB0
AT1G51670	Q8RY97
AT1G51670	Q8RY97
AT5G17460	
AT5G17460	
AT5G17460	
AT5G17460	
AT5G17460	
AT4G23030	O82752
AT3G23280	Q4FE47
AT3G23280	
AT5G62560	Q0WUF6
AT5G45890	Q9FJ47
AT5G06350	
AT5G06350	
AT4G03380	
AT1G67785	
AT2G18770	
AT2G18770	
AT3G62030	
AT3G62030	P34791
AT3G62030	
AT1G33540	Q9C7Z9
AT1G33540	
AT2G23630	
AT2G23630	
AT3G60961	
AT4G16915	
AT1G08800	F4HXQ7
AT1G08800	F4HXQ7
AT1G08800	F4HXQ7
AT1G08800	F4HXQ7
AT4G30170	Q96522
AT3G12280	Q9LKZ3
AT3G12280	
AT1G21000	
AT1G21000	
AT3G52130	
AT1G50920	Q9C6I8
AT4G32010	
AT4G32010	Q5CCK4
AT1G05650	
AT4G10590	Q93Y01
AT4G10590	Q93Y01
AT4G10590	Q93Y01
AT4G10590	Q93Y01
AT3G07080	
AT3G09290	Q9SR34
AT3G28760	
AT3G28760	
AT3G49850	Q9M2X3
AT3G49850	Q9M2X3
AT2G02980	Q8LK93
AT3G29794	
AT5G49680	Q6IMT0
AT3G29305	
AT3G49660	Q9M2Z2
AT1G64680	
AT1G64680	
AT1G60670	
AT1G60670	
AT1G60670	
AT1G60670	
AT1G60670	
AT2G21970	Q9SJ02
AT3G47990	
AT3G47990	
AT3G47990	
AT3G47990	
AT3G47990	Q8GYT9
AT4G39610	
AT1G17065	
AT1G73490	
AT1G73490	
AT4G38550	
AT4G38550	
AT4G38550	
AT4G38550	
AT4G38550	
AT3G06070	
AT1G71690	
AT1G53650	Q9C8M0
AT1G53650	
AT4G14890	O23344
AT3G50270	
AT2G11570	
AT5G14602	
AT1G02530	Q9FWX8
AT1G02530	
AT3G07780	Q9S736
AT3G07780	Q9S736
AT3G07780	
AT1G10680	
AT1G10680	Q9SGY1
AT2G26780	
AT2G26780	
AT4G38740	P34790
AT3G15640	
AT3G15640	Q9LW15
AT1G30990	
AT1G21400	
AT1G21400	
AT1G21400	
AT1G21400	
AT1G21400	Q9LPL5
AT1G21400	
AT3G63370	
AT3G63370	Q9M1V3
AT5G24070	Q9FLV5
AT1G33920	Q9C8U9
AT5G22794	
AT5G22794	
AT1G09810	
AT1G09810	
AT1G09810	
AT1G06870	Q9M9Z2
AT1G20030	
AT1G20030	
AT5G50840	
AT5G50840	
AT2G38680	
AT5G39860	Q9FLE9
AT2G05210	Q56Y52
AT2G05210	Q56Y52
AT2G05210	Q56Y52
AT5G46250	
AT5G46250	
AT5G46250	Q94A38
AT1G12310	Q94AZ4
AT5G18060	Q9FJF6
AT5G12420	Q94CK0
AT5G12420	
AT1G19290	Q9LN69
AT1G19290	Q9LN69
AT4G35710	
AT3G17000	Q9LSP7
AT2G21235	
AT4G08097	
AT4G23040	Q9C5G7
AT5G56368	Q2V2Y0
AT5G41680	
AT5G41680	Q3E8J4
AT4G39300	
AT4G39300	
AT1G21390	
AT5G22355	
AT2G35840	Q9SJ66
AT2G35840	Q9SJ66
AT2G35840	Q9SJ66
AT2G35840	Q9SJ66
AT1G78060	Q9SGZ5
AT4G22756	Q1EC69
AT3G03450	Q8GXW1
AT4G12720	Q9SU14
AT4G12720	Q9SU14
AT4G12720	
AT4G12720	
AT4G12720	Q9SU14
AT4G12720	
AT4G03165	
AT3G11280	
AT3G11280	
AT3G26560	Q38953
AT2G44290	O64864
AT2G36145	
AT3G59620	Q9M1A6
AT3G59620	Q9M1A6
AT2G02550	
AT2G02550	
AT2G13720	
AT2G31018	
AT5G01300	
AT5G01300	
AT5G01300	
AT3G06750	
AT3G52400	Q9SVC2
AT5G41370	Q38861
AT1G01980	Q9LPC3
AT4G14570	
AT3G02830	
AT3G02830	Q8GXX7
AT3G18524	O24617
AT5G58060	
AT5G58060	Q9ZRD6
AT5G01600	Q39101
AT1G69240	F4I0K9
AT1G48020	Q9LNF2
AT4G17040	Q8LB10
AT3G57062	
AT3G57062	
AT5G21920	
AT5G21920	Q9C595
AT5G11640	
AT5G11640	
AT3G03250	
AT3G03250	Q9M9P3
AT3G03250	
AT5G11840	
AT5G11840	
AT5G11840	
AT5G11840	
AT4G17470	
AT4G17470	
AT4G17470	
AT4G17470	
AT3G14110	Q940U6
AT3G14110	
AT3G14110	
AT1G53950	
ATCG00080	P62100
AT5G37680	
AT5G37680	Q8W4C8
AT4G09153	P82751
AT4G19035	
AT5G37540	
AT2G42250	
AT3G54960	
AT3G54960	Q8VX13
AT3G14250	
AT2G36255	Q2V424
AT4G15200	
AT4G15200	
AT4G15200	
